city,latitude,longitude,name,state,count
Las Vegas,36.1684421,-115.2869756,Radio City Pizzeria,NV,19
Toronto,43.6759283,-79.45087509999999,La Paloma Gelateria & Cafe,ON,14
Toronto,43.656301,-79.4095702,College Street Animal Hospital,ON,6
Las Vegas,36.1596348,-115.2177909,Pep Boys,NV,17
Phoenix,33.4962205,-111.96417279999999,Paradise Melts,AZ,4
Phoenix,33.292555699999994,-112.0365489,San Riva At The Foothills,AZ,13
Las Vegas,36.150565,-115.163785,Bob Bradley's Marine Services,NV,2
Phoenix,33.470217,-112.23771699999999,Ak-Chin Pavilion,AZ,100
Toronto,43.6563632908,-79.38361556529999,Red Lobster,ON,44
Phoenix,33.6400213,-111.97819229999999,Starbucks,AZ,27
Toronto,43.72230689999999,-79.2917984,Poptopia Gourmet Popcorn,ON,3
Las Vegas,36.084338962800004,-115.2423203364,Vip Pharmacy,NV,5
Las Vegas,36.0372583,-115.1984108,Famous Dave's Bar-B-Que,NV,118
Phoenix,33.6391653,-112.03086609999998,Long Wong's North Phoenix,AZ,3
Phoenix,33.3787383,-112.06668629999999,Angel Nails,AZ,6
Las Vegas,36.127497999999996,-115.198027,Hot Feel,NV,12
Phoenix,33.510560999999996,-112.072282,west elm,AZ,19
Las Vegas,36.1148933,-115.2237906,New Jasmine Spa,NV,5
Phoenix,33.4374586,-112.05937709999999,Blimpie,AZ,4
Las Vegas,36.133533308000004,-115.1910922544,Romano's Pizzeria,NV,7
Las Vegas,36.100854600000005,-115.0971044,Atlas Auto Body Inc,NV,7
Toronto,43.659095,-79.382915,Scaddabush Italian Kitchen & Bar,ON,88
Phoenix,33.4359343009,-112.0134665264,Phoenix Sky Harbor International Airport - Terminal 2,AZ,30
Las Vegas,36.1501669,-115.2422294,A Puppy Paradise,NV,1
Las Vegas,36.143204100000005,-115.26286599999999,The Hummus Factory,NV,16
Toronto,43.6668738,-79.3455656,Simon's Wok,ON,2
Toronto,43.7076409,-79.3023117,New East Garden,ON,6
Las Vegas,36.125691985100005,-115.1899323966,Pho Little Saigon,NV,293
Phoenix,33.681385999999996,-112.07455300000001,Dr. Chem-Dry Carpet & Tile Cleaning,AZ,9
Phoenix,33.3039982,-111.9793102,Brakes Plus - Phoenix Ahwatukee Hills,AZ,19
Las Vegas,36.233099700000004,-115.2719048,A & L Desert Landscapes,NV,3
Phoenix,33.538929700000004,-112.0638277,AAA Phoenix,AZ,57
Phoenix,33.534925300000005,-112.18475090000001,Jump For Fun,AZ,5
Las Vegas,36.1099462,-115.1754,Sahra Spa Salon & Hammam,NV,25
Toronto,43.6697001269,-79.3328552179,Barkside Bistro,ON,1
Las Vegas,36.1359966416,-115.0926044583,AutoCash,NV,4
Toronto,43.643622,-79.4034971,Planet Car Wash & Express Detail Centre,ON,14
Las Vegas,36.1432436,-115.2675058,Krazy Buffet,NV,121
Phoenix,33.4933261,-112.2210159,Rivas Mexican Food,AZ,4
Las Vegas,36.070271999999996,-115.119654,Hampton Inn & Suites Las Vegas Airport,NV,30
Las Vegas,36.165321999999996,-115.17135640000001,Las Vegas Neurosurgery Orthopaedics & Rehabilitation,NV,8
Phoenix,33.584266299999996,-111.9767865,Panda Express,AZ,16
Phoenix,33.5090816,-112.15235940000001,Carl's Jr.,AZ,7
Toronto,43.650338399999995,-79.3807861,Toothworks - Bay Adelaide Dental,ON,5
Las Vegas,36.159275,-115.1774209,Pueblo Medical Imaging,NV,6
Las Vegas,36.13043629999999,-115.2604673,The Home Shop,NV,17
Las Vegas,36.158593860399996,-115.3111246369,Panda Express,NV,28
Phoenix,33.507279499999996,-112.23827859999999,Subway Restaurants,AZ,4
Las Vegas,36.1434764,-115.25612,Image Dental & Orthodontics,NV,27
Las Vegas,36.1974292899,-115.2495861685,Soccer Zone,NV,15
Las Vegas,36.181098399999996,-115.25926340000001,The Real Crepe,NV,6
Las Vegas,35.999722,-115.1275402,Clear Quality Auto Glass,NV,4
Las Vegas,36.0336334,-115.2074885,Vitality Bowls,NV,33
Las Vegas,36.076414,-115.243749,Hansen Orthodontics,NV,2
Las Vegas,36.1292858,-115.2074885,Le Paris Coffee and Pastry,NV,12
Phoenix,33.413505,-111.98182299999999,Moxie Pest Control - Phoenix,AZ,44
Phoenix,33.681647,-112.106755,Fat Freddy's Catering,AZ,1
Las Vegas,36.174627,-115.11781,Mi Pueblito Beauty Salon,NV,3
Toronto,43.648140000000005,-79.3901913,The Fat Belgian Restaurant,ON,1
Las Vegas,36.0731907,-115.2904723,Love to Wax!,NV,1
Toronto,43.701402,-79.39721259999999,The Embellished Room,ON,1
Phoenix,33.347595399999996,-111.9764561,3 Dudes Quilting,AZ,3
Toronto,43.6431526,-79.4359307,Labl Couture,ON,3
Phoenix,33.625496999999996,-112.014389,Fresh & Easy Neighborhood Market,AZ,2
Phoenix,33.4235258,-112.23793020000001,Walgreens,AZ,9
Toronto,43.7742081,-79.49833309999998,Mac's Sushi,ON,1
Toronto,43.6554421,-79.45153409999999,Kal Tire,ON,7
Toronto,43.6870734407,-79.586808909,Olio,ON,9
Toronto,43.6646441,-79.3249072,Urban Bulk & Refill,ON,1
Las Vegas,36.2372855166,-115.2071901659,Kid's Co Op Preschool & Kindergarten,NV,1
Las Vegas,36.1441483,-115.26454220000001,TNT Pawn,NV,11
Toronto,43.651134000000006,-79.383527,M Square Coffee Co,ON,9
Toronto,43.7137919,-79.5592962,Hakka Cottage,ON,3
Phoenix,33.4829777,-112.1338804,Westwind Dental - Phoenix,AZ,11
Phoenix,33.5810407,-112.12373999999998,Azul Day Spa Salon,AZ,32
Toronto,43.7002654,-79.4288735,Loving Hut,ON,3
Phoenix,33.393245799999995,-112.04588829999999,Cuttie's Barber Shop,AZ,3
Las Vegas,36.126019,-115.22338899999998,Aqua Restaurant and Lounge,NV,1
Toronto,43.6509586,-79.4782852,Green Thumb Fruit Market,ON,3
Las Vegas,36.030533,-115.21709009999998,J & J Contracting,NV,6
Las Vegas,36.1455526,-115.296182,Envy Nails & Spa,NV,9
Toronto,43.612898961400006,-79.5557354906,Starbucks,ON,4
Phoenix,33.638098,-112.066809,FedEx Office Print & Ship Center,AZ,7
Phoenix,33.4942481,-112.03048970000002,"Rocky's Eastside Pizza, Subs & Wings",AZ,1
Toronto,43.7602969,-79.30278179999999,Mamajoun Armenian Pizzeria,ON,2
Las Vegas,36.143505700000006,-115.22037560000001,Sahara Medical Institute,NV,6
Phoenix,33.305433143,-112.0569195794,Barefoot Pools Pool Service & Repair,AZ,10
Toronto,43.6483196,-79.44966840000001,The Dizzy,ON,6
Las Vegas,36.1954516,-115.25013600000001,Law Office of Erik Severino,NV,3
Las Vegas,36.020917600000004,-115.26755209999999,Best Bite Dental,NV,3
Toronto,43.644867600000005,-79.4095775,In & Out Moving,ON,4
Las Vegas,36.1445189,-115.2757054,Mr. Bill's Pipe & Tobacco Company,NV,4
Phoenix,33.4203377,-112.2231027,SmartStyle,AZ,3
Toronto,43.663206,-79.4025843,Croutons,ON,4
Phoenix,33.639855600000004,-112.03882730000001,AutoNow Truck & SUV Superstore,AZ,2
Phoenix,33.4684383822,-112.22310039940001,Big Lots,AZ,3
Las Vegas,36.1261213,-115.1376144,Wellspring Thrift Store,NV,2
Toronto,43.689422799999996,-79.57807829999999,LOT 41,ON,2
Phoenix,33.308583899999995,-111.978633,Capital Accounting Group,AZ,1
Phoenix,33.4652602,-111.9744895,Richards Auto Clinic,AZ,3
Phoenix,33.6841377681,-112.10071965030001,Kaizen Collision Center,AZ,1
Toronto,43.7722901,-79.3362088,Hair Club,ON,5
Toronto,43.6657926,-79.4700948,Snug As A Bug,ON,6
Phoenix,33.7242012,-112.0897874,Spicer Sprinkler Works,AZ,2
Phoenix,33.4499672,-112.07022250000001,P.I.T Crew Movin,AZ,3
Las Vegas,36.1252029,-115.137102,Forever 21,NV,2
Toronto,43.642137609799995,-79.3516290123,Go-Karts at Polson Pier,ON,7
Toronto,43.789674700000006,-79.41734740000001,National Event Staffing,ON,2
Phoenix,33.68309620000001,-112.0819756,Arizona Dance Artistry,AZ,2
Las Vegas,36.169709600000004,-115.1236952,Kowalski Lynn MD,NV,2
Las Vegas,36.1140975952,-115.27877807620001,Bobby Q Grille,NV,3
Phoenix,33.524881,-112.047964,George Yang’s Chinese Cuisine,AZ,23
Toronto,43.653223499999996,-79.39151700000001,Glotique,ON,1
Phoenix,33.588293,-112.11586899999999,HomeTowne Studios - Phoenix,AZ,12
Toronto,43.6655628,-79.411661,Word of Mouth Dentistry,ON,1
Toronto,43.6521127399,-79.4046432429,Mnandi Pies,ON,1
Las Vegas,36.1060223,-115.18194409999998,Homewood Suites by Hilton Las Vegas City Center,NV,5
Phoenix,33.7422324,-112.2018429,Canyon Midwifery,AZ,1
Toronto,43.647038,-79.395286,Canada Post,ON,12
Phoenix,33.5548321686,-112.1177917983,Dijlah Market,AZ,1
Toronto,43.6533856,-79.40594229999999,Mr. Sub,ON,2
Las Vegas,36.105548999999996,-115.17219509999998,Viva Vegas,NV,2
Las Vegas,36.18,-115.14,SouthWest Exotic Avian Rescue,NV,2
Las Vegas,36.0726539477,-115.0961475372,Modo Yoga,NV,1
Las Vegas,36.1596001,-115.1847011,Vascular Access Center of Southern Nevada,NV,1
Toronto,43.653043,-79.6005931,Best Bite Bar & Grill,ON,2
Toronto,43.65762120000001,-79.40088490000001,CJ Laptop Service Centre,ON,1
Las Vegas,36.1747084,-115.1179216,Apex Endodontics,NV,3
Las Vegas,35.995502,-115.205335,Glam Parlor Eyelash Extensions & Microblading,NV,1
Toronto,43.674750200000005,-79.35722609999999,Fairview Dry Cleaners and Tailors,ON,1
Las Vegas,36.1566323,-115.22453159999999,Kwak Ballet Academy,NV,1
Toronto,43.699124700000006,-79.4681033,The Art Shoppe,ON,1
Toronto,43.66128870000001,-79.382827,7-Eleven,ON,2
Toronto,43.6655955953,-79.4113159508,Vive Fitness,ON,1
Las Vegas,36.2371826,-115.23203400000001,The Movement Dance Experience,NV,1
Phoenix,33.51017,-112.01423500000001,Biltmore Nail Bar,AZ,7
Las Vegas,36.027941999999996,-115.11587800000001,Doc Request,NV,2
Toronto,43.6508599,-79.3696675,Butter Chicken Roti,ON,6
Las Vegas,36.117453000000005,-115.158125,TAM of Nevada,NV,1
Las Vegas,36.014849396,-115.17130910360001,Timeless Tattoo,NV,1
Las Vegas,36.132617100000004,-115.17877240000001,Instant Air,NV,2
Las Vegas,36.0684242249,-115.193107605,AMR Racing Graphics,NV,2
Las Vegas,36.158475200000005,-115.32069150000001,Las Ventanas,NV,5
Las Vegas,36.233777493699996,-115.2294142743,Ace Bartending Academy,NV,6
Las Vegas,36.2085091,-115.31339080000001,"James J Schlesinger, MD, DMD",NV,2
Toronto,43.6445955163,-79.5226904377,Vintage Thai,ON,2
Las Vegas,36.1012471,-115.2257019,I Foot SPA,NV,3
Las Vegas,36.1597531,-115.24518290000002,Bolmer Restoration,NV,14
Phoenix,33.5578297,-112.10003370000001,Cielo Apartments,AZ,6
Las Vegas,36.1453333,-115.27783170000001,Las Vegas Dining Tours,NV,3
Las Vegas,36.224315600000004,-115.2597727,Word Of Life Christian Center,NV,4
Las Vegas,36.0687563,-115.1699904,Zesty Cleaning,NV,3
Las Vegas,36.1413376,-115.2818074,The Wentworth of Las Vegas,NV,9
Phoenix,33.508,-112.264901,Sonoran Sky Dental,AZ,4
Toronto,43.664546378500006,-79.41531236680001,Los Guaca-Moles,ON,7
Toronto,43.6546783,-79.3860397,Metropolitan Hotel,ON,19
Phoenix,33.347738,-111.973021,Four Points by Sheraton Phoenix South Mountain,AZ,61
Toronto,43.659598100000004,-79.4349838,La Tortilleria,ON,23
Phoenix,33.626933,-112.10073100000001,Tiny's Country Cafe,AZ,1
Phoenix,33.7421215,-112.1222793,Sage Luxury Apartments,AZ,18
Toronto,43.6383682,-79.418437,Vibrant Lifestyle,ON,2
Phoenix,33.6383231,-112.12010719999999,The Little Clinic,AZ,7
Phoenix,33.5104015,-112.02725919999999,The Red Door Salon & Spa,AZ,21
Las Vegas,36.163478000000005,-115.14656799999999,Juhl,NV,18
Toronto,43.6750513294,-79.3945646907,Wigs R Us,ON,3
Toronto,43.6715585674,-79.5936947923,Hertz Rent A Car,ON,22
Las Vegas,36.126115889699996,-115.2180899362,SK Seafood Restaurant 勝記,NV,28
Las Vegas,36.11781,-115.20981299999998,The Fat Greek,NV,68
Phoenix,33.4953983,-112.1851933,May Garden Restaurant,AZ,15
Phoenix,33.4960158,-112.0139405,Salon Estique,AZ,18
Las Vegas,36.1073254139,-115.1765789611,Javier's,NV,269
Las Vegas,36.113229,-115.24165,Boba City Cafe,NV,20
Phoenix,33.4399843,-112.066826,The Larry,AZ,2
Las Vegas,36.1954328,-115.2502798,Fischer's Pest Control,NV,5
Toronto,43.649910399999996,-79.4502834,The Chocolateria,ON,2
Phoenix,33.51045,-112.028726,SimonMed Imaging - Biltmore,AZ,15
Phoenix,33.451715,-112.091917,Oaxaca Restaurante Y Cantina,AZ,9
Phoenix,33.3999435,-112.0297841,Yo Mama's Good Cook'n,AZ,2
Las Vegas,36.014727,-115.138297,Sprouts Farmers Market,NV,11
Phoenix,33.434190079000004,-111.99433922770001,Cartel Coffee Lab,AZ,60
Phoenix,33.4070637,-112.05708519999999,Precision Auto Parts,AZ,1
Las Vegas,36.1065041,-115.2979412,Paper and Home,NV,3
Las Vegas,36.169478399999996,-115.1428737,Marriage Can Be Murder,NV,10
Las Vegas,36.168028,-115.062472,Capriotti's Sandwich Shop,NV,30
Las Vegas,36.1431717,-115.26287520000001,Pho O.C.,NV,3
Las Vegas,36.1429442,-115.17493590000002,Coco's Bakery & Restaurant,NV,2
Las Vegas,36.2777966,-115.28824979999999,Align Med Centennial,NV,10
Toronto,43.6641098,-79.38058670000001,Boutique Bar,ON,5
Las Vegas,36.1965295154,-115.2335572243,Rebel Gas,NV,4
Phoenix,33.4040693,-112.029752,Optime Transportation,AZ,4
Toronto,43.655538,-79.383312,Canadian Tire,ON,32
Toronto,43.6464082,-79.3848008,Cook It,ON,1
Las Vegas,36.1585977,-115.22010990000001,Red Rock Medical Center,NV,18
Toronto,43.654717,-79.4219753,National Bakery & Pastry,ON,1
Toronto,43.786628953299996,-79.4183974341,Soul Cafe,ON,8
Toronto,43.7640936389,-79.3992555141,Gangnam Sushi Restaurant,ON,3
Phoenix,33.6763591,-111.97808020000001,NextCare Urgent Care,AZ,34
Las Vegas,36.1453333,-115.27783170000001,Star Locksmith - Las Vegas,NV,4
Las Vegas,36.205220399999995,-115.25444740000002,"Shanker Dixit, MD - Neurology Center of Las Vegas",NV,34
Las Vegas,36.078686,-115.241801,American Male Salon Southwest,NV,23
Las Vegas,36.1321951,-115.17710490000002,Kiesub Electronics,NV,6
Las Vegas,36.164058000000004,-115.2897778,Grimaldi's Pizzeria,NV,93
Toronto,43.657024799999995,-79.3586517,Pete's Open Kitchen,ON,3
Toronto,43.6440792,-79.4215503,Mario's Garage,ON,1
Las Vegas,36.1683593387,-115.2858191928,Restoration Hardware,NV,18
Phoenix,33.4745826893,-112.06464314719999,The Main Ingredient Ale House And Café,AZ,53
Las Vegas,36.1451301818,-115.1764710993,Jaburritos,NV,6
Toronto,43.601733,-79.5008951,Domino's Pizza,ON,5
Toronto,43.65006210000001,-79.36022259999999,Boku Sushi,ON,18
Phoenix,33.377175199999996,-112.045629,Hungry Howie's Pizza,AZ,11
Las Vegas,36.13552670000001,-115.18824440000002,Ashley's Towing,NV,96
Las Vegas,36.1258775,-115.197855,KG BBQ,NV,140
Toronto,43.742062100000005,-79.5933844,Pizza Hut,ON,3
Las Vegas,36.0211192,-115.11909080000001,Project Cupcake,NV,5
Phoenix,33.474171999999996,-112.0648051,Urban Cookies Bake Shop,AZ,41
Phoenix,33.5096886,-111.99552379999999,Taco Del Mar,AZ,5
Las Vegas,36.184669,-115.14223,Ewing Bros,NV,73
Phoenix,33.450970399999996,-112.1005926,Auto Action,AZ,15
Toronto,43.6497277,-79.4345802,Lula Lounge,ON,16
Las Vegas,36.126599,-115.16536699999999,Intrigue Nightclub,NV,117
Phoenix,33.491252923699996,-112.07923793309999,Tranquilo,AZ,73
Las Vegas,36.067951,-115.17826699999999,Panda Express,NV,19
Las Vegas,36.0793373,-115.1028274,Animal Emergency Center,NV,22
Las Vegas,36.2899554528,-115.2858883125,Port of Subs,NV,15
Las Vegas,36.16113,-115.33241890000001,Wells Fargo Bank,NV,13
Phoenix,33.386503000000005,-112.10049199999999,Fantastic Fire Department,AZ,2
Phoenix,33.6755723,-111.965673,Aspire Salon & Spa,AZ,3
Las Vegas,36.011849,-115.15306799999999,Stylish Nails,NV,23
Toronto,43.770984000000006,-79.45081400000001,Max Moving Corporation,ON,1
Las Vegas,36.1309611366,-115.0834848306,Las Vegas Auto Spa,NV,15
Las Vegas,36.1575464,-115.28607360000001,Lash Art LV,NV,15
Las Vegas,36.0967114,-115.29652800000001,European Wax Center,NV,6
Toronto,43.6569169,-79.4031663,Frosty Roll,ON,6
Phoenix,33.5318417,-112.04798159999999,Europa Pastry Cafe,AZ,2
Phoenix,33.4459906,-112.06187290000001,Harvest Design Group,AZ,2
Las Vegas,36.0918639,-115.17516140000001,THEcafe at THEhotel,NV,21
Las Vegas,36.114554275100005,-115.1942572055,China House,NV,8
Las Vegas,36.008181,-115.13558400000001,The Belmont Luxury Apartment Homes,NV,20
Phoenix,33.500084,-112.080919,Solterra on Fifth Avenue,AZ,5
Phoenix,33.4943052,-112.04468600000001,Regio's Mexican Food,AZ,13
Las Vegas,36.1275236,-115.1715003,Vegas Discount Nutrition Superstore,NV,1
Las Vegas,36.1209141,-115.072455,A1 Mobile Auto Repair,NV,2
Las Vegas,36.10562,-115.117597,Oshiro Pediatrics,NV,8
Phoenix,33.695327299999995,-112.10715959999999,Strictly Diesel,AZ,15
Toronto,43.6469271,-79.4061574,La Hacienda Restaurant,ON,34
Las Vegas,36.0393356223,-115.1912002953,Einstein Bros Bagels,NV,192
Las Vegas,36.163552,-115.169555,Wolfson Lofts Hotel,NV,3
Toronto,43.641390200000004,-79.44689,The Simple Kitchen,ON,3
Phoenix,33.3060672754,-112.05662005090001,Suncup Cafe,AZ,11
Las Vegas,36.1023786,-115.1745465,Nathan's Famous,NV,30
Las Vegas,36.238624,-115.233406,The Vision Centers,NV,8
Las Vegas,36.1125347659,-115.1194372773,Kast Iron Barbershop,NV,17
Phoenix,33.585618,-111.9767807,Louie's Ultra Cleaners,AZ,3
Las Vegas,36.1174528,-115.1766881,Longchamp Las Vegas,NV,3
Las Vegas,36.0831298389,-115.1753653583,Cili,NV,7
Las Vegas,36.158612,-115.173226,Chase Bank,NV,13
Las Vegas,36.169709600000004,-115.1236952,American Made Mobile Mechanics,NV,3
Las Vegas,36.1107901,-115.17141129999999,BCBGMAXAZRIA,NV,1
Phoenix,33.465942999999996,-112.00390700000001,Woody's Tire Center Inc,AZ,2
Toronto,43.656448499999996,-79.381173,Forever 21,ON,11
Phoenix,33.320350399999995,-111.9918903,"Joy Cleaners, Alterations & Shoe Repair",AZ,3
Phoenix,33.465368100000006,-112.27179299999999,Dunkin',AZ,14
Las Vegas,36.150862,-115.20577479999999,Pierogi Cafe,NV,3
Las Vegas,36.1960982,-115.0851031,Angel Care Home Health Services,NV,4
Toronto,43.6389957,-79.4461904,Greenfield Market,ON,1
Las Vegas,36.2161409,-115.213356,El Herradero Mexican Grill,NV,3
Las Vegas,36.169709600000004,-115.1236952,Bekins Van Lines,NV,2
Toronto,43.6590216,-79.3491051,Subway,ON,3
Las Vegas,36.2712015037,-115.20715428959998,The Joint Chiropractic,NV,13
Las Vegas,36.1723468,-115.2246115,Mission Funding,NV,3
Las Vegas,36.1065949,-115.1709543,Sky Lounge,NV,4
Las Vegas,36.217680758200004,-115.20919125399999,Gerber Collision & Glass,NV,13
Toronto,43.704171200000005,-79.411887,Starbucks,ON,3
Phoenix,33.4818400671,-112.0310785958,Titleist Painting,AZ,2
Las Vegas,36.138931799999995,-115.22460420000002,Sunoff Blinds & Solar Screens,NV,1
Las Vegas,36.2773404,-115.20662079999998,Stein Mart,NV,1
Las Vegas,36.1439648,-115.19827179999999,A 1 Jewelry Supply,NV,3
Las Vegas,36.0559679734,-115.2965908335,Splash N' Dash Car Wash,NV,5
Phoenix,33.446778,-112.05671399999999,Charlie D's Catfish & Chicken,AZ,1
Toronto,43.6551273,-79.41838990000001,Sit In Bangkok,ON,3
Toronto,43.7729984,-79.2492613,JC's Grill House,ON,2
Phoenix,33.680564200000006,-112.08643400000001,Xtreme Air,AZ,1
Phoenix,33.406826,-111.979076,Chevron Food Mart,AZ,4
Phoenix,33.473543199999995,-111.9864794,Crystal Cleaners & Laundry,AZ,1
Toronto,43.6872501,-79.3594324,Fantasy Farm,ON,1
Toronto,43.669720399999996,-79.3931021,lululemon athletica,ON,1
Phoenix,33.545156,-112.04956000000001,Solterra Subacute Services,AZ,1
Phoenix,33.451300399999994,-112.09773440000001,The Steamed Tamale,AZ,1
Toronto,43.654064399999996,-79.3806966,Rocky Mountain Chocolate Factory,ON,1
Toronto,43.633032799999995,-79.4204988,Screemers,ON,13
Phoenix,33.487227000000004,-112.044726,THEMA Health Services,AZ,3
Las Vegas,36.126129999999996,-115.1891408,Feature Sneaker Boutique,NV,20
Las Vegas,36.114286,-115.12109699999999,Just Smiles,NV,4
Phoenix,33.60801970000001,-112.0646355,Midfirst Bank,AZ,1
Las Vegas,36.196422999999996,-115.2508459738,Yogurtland Las Vegas,NV,12
Toronto,43.8101261,-79.27980440000002,Fahmee Bakery & Jamaican Foods,ON,8
Phoenix,33.5096666571,-112.07174012629999,Sweet Tomatoes,AZ,6
Las Vegas,36.1246240017,-115.2979138183,Joker Of Clubs Hookah Lounge,NV,5
Las Vegas,36.143978000000004,-115.197422,House of Shoes,NV,1
Las Vegas,36.2118625,-115.2508818,Neurological Associates of Nevada,NV,8
Phoenix,33.6284285,-112.13116809999998,The Grove Deer Valley Apartments,AZ,5
Las Vegas,36.1132536,-115.1883475,Las Vegas Cay Club,NV,1
Las Vegas,36.1261232,-115.18859170000002,All Pro Paint & Body Collision,NV,7
Toronto,43.658735,-79.4399985,The Four Seven,ON,2
Las Vegas,36.1358212,-115.17955979999999,Ilene's Bridal & Formal Wear,NV,1
Phoenix,33.4660406,-112.0118669,BPG Property Inspections,AZ,1
Toronto,43.7004579149,-79.3968301266,Asada Mexican Grill,ON,3
Las Vegas,36.2753944397,-115.2721252441,Budget Car Rental,NV,11
Las Vegas,36.1044961754,-115.25781555209998,Aim To Please,NV,3
Las Vegas,36.127478447899996,-115.1722348574,Flip Flop Shops,NV,1
Toronto,43.636987034899995,-79.5363519341,Kipling Subway Station,ON,1
Las Vegas,36.0862874,-115.2261344,Todd Brown - State Farm Insurance Agent,NV,8
Phoenix,33.4508835,-112.02104240000001,Pozoleria Mexican Food,AZ,4
Toronto,43.6670216,-79.3851702,Massage Oasis Pro,ON,2
Toronto,43.6642396067,-79.3431317018,Headshots,ON,1
Phoenix,33.4493538,-111.96419350000001,Red Rox Villas,AZ,4
Phoenix,33.4886353,-112.08028610000001,Oparnice Danica C.A.N.P.,AZ,1
Las Vegas,36.0543908572,-115.2774075405,Smith's,NV,25
Phoenix,33.422315600000005,-112.08152040000002,Leyvas Towing and Auto Repair,AZ,6
Las Vegas,36.136998999999996,-115.17200700000001,Oriental Express,NV,3
Las Vegas,36.11392,-115.119514,Check City,NV,5
Toronto,43.6520696113,-79.4047858939,Nom Nom Nom Poutine,ON,1
Las Vegas,36.0956098,-115.1716268,Route 91 Harvest Country Music Festival,NV,2
Phoenix,33.554983299999996,-112.09919540000001,NextCare Urgent Care,AZ,6
Toronto,43.6486484,-79.4044363,Food Palace Gelato,ON,1
Las Vegas,36.1803263,-115.2416741,Jet Development,NV,4
Phoenix,33.572908,-112.0559507,Bath Pro,AZ,4
Phoenix,33.4925189,-112.04551780000001,Devonshire Lawn Mowers,AZ,2
Las Vegas,36.0986302,-115.2399067,Cutter Law Firm,NV,3
Toronto,43.78866865689999,-79.3308000775,John Anderson Hamburgers,ON,5
